model_name,column_name,column_type,comment,index
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,daily_device_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,daily_device_upgrades,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,current_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,total_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,daily_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,daily_user_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,active_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,install_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,update_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_app_version_tmp,uninstall_events,INT64,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,android_os_version,STRING,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,daily_crashes,INT64,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,daily_anrs,INT64,,
model.google_play_source.stg_google_play__stats_crashes_os_version_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__store_performance_country_tmp,_file,STRING,,
model.google_play_source.stg_google_play__store_performance_country_tmp,_line,INT64,,
model.google_play_source.stg_google_play__store_performance_country_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__store_performance_country_tmp,date,DATE,,
model.google_play_source.stg_google_play__store_performance_country_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__store_performance_country_tmp,country_region,STRING,,
model.google_play_source.stg_google_play__store_performance_country_tmp,store_listing_acquisitions,INT64,,
model.google_play_source.stg_google_play__store_performance_country_tmp,store_listing_visitors,INT64,,
model.google_play_source.stg_google_play__store_performance_country_tmp,store_listing_conversion_rate,FLOAT64,,
model.google_play_source.stg_google_play__store_performance_country_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,a,INT64,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,daily_average_rating,STRING,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,total_average_rating,FLOAT64,,
model.google_play_source.stg_google_play__stats_ratings_overview_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,app_version_code,INT64,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,daily_average_rating,STRING,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,total_average_rating,FLOAT64,,
model.google_play_source.stg_google_play__stats_ratings_app_version_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,country,STRING,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,current_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,daily_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,daily_device_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,daily_device_upgrades,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,current_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,total_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,daily_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,daily_user_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,active_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,install_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,update_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_country_tmp,uninstall_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,android_os_version,STRING,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,current_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,daily_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,daily_device_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,daily_device_upgrades,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,current_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,total_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,daily_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,daily_user_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,active_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,install_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,update_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_os_version_tmp,uninstall_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,device,STRING,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,current_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,daily_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,daily_device_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,daily_device_upgrades,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,current_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,total_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,daily_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,daily_user_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,active_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,install_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,update_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_device_tmp,uninstall_events,INT64,,
model.google_play_source.stg_google_play__store_performance_source_tmp,_file,STRING,,
model.google_play_source.stg_google_play__store_performance_source_tmp,_line,INT64,,
model.google_play_source.stg_google_play__store_performance_source_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__store_performance_source_tmp,date,DATE,,
model.google_play_source.stg_google_play__store_performance_source_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__store_performance_source_tmp,traffic_source,STRING,,
model.google_play_source.stg_google_play__store_performance_source_tmp,search_term,STRING,,
model.google_play_source.stg_google_play__store_performance_source_tmp,utm_source,STRING,,
model.google_play_source.stg_google_play__store_performance_source_tmp,utm_campaign,STRING,,
model.google_play_source.stg_google_play__store_performance_source_tmp,store_listing_acquisitions,INT64,,
model.google_play_source.stg_google_play__store_performance_source_tmp,store_listing_visitors,INT64,,
model.google_play_source.stg_google_play__store_performance_source_tmp,store_listing_conversion_rate,FLOAT64,,
model.google_play_source.stg_google_play__store_performance_source_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,current_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,daily_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,daily_device_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,daily_device_upgrades,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,current_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,total_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,daily_user_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,daily_user_uninstalls,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,active_device_installs,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,install_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,update_events,INT64,,
model.google_play_source.stg_google_play__stats_installs_overview_tmp,uninstall_events,INT64,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,device,STRING,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,daily_average_rating,STRING,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,total_average_rating,FLOAT64,,
model.google_play_source.stg_google_play__stats_ratings_device_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,daily_crashes,INT64,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,daily_anrs,INT64,,
model.google_play_source.stg_google_play__stats_crashes_overview_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,android_os_version,STRING,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,daily_average_rating,STRING,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,total_average_rating,FLOAT64,,
model.google_play_source.stg_google_play__stats_ratings_os_version_tmp,_fivetran_synced,STRING,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,_file,STRING,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,_line,INT64,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,_modified,STRING,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,date,DATE,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,package_name,STRING,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,app_version_code,INT64,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,daily_crashes,INT64,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,daily_anrs,INT64,,
model.google_play_source.stg_google_play__stats_crashes_app_version_tmp,_fivetran_synced,STRING,,
seed.google_play_source.google_play__country_codes,country_name,STRING,The ISO-3166 English country name sent by Google.,
seed.google_play_source.google_play__country_codes,alternative_country_name,STRING,"Due to differences in the official ISO country names used by Google and Apple's naming convention, we've added an alternative territory name that will allow us to join downstream reports.",
seed.google_play_source.google_play__country_codes,country_code_numeric,INT64,The 3 digit ISO-3166 country code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.google_play_source.google_play__country_codes,country_code_alpha_2,STRING,The 2 character ISO-3166 country code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.google_play_source.google_play__country_codes,country_code_alpha_3,STRING,The 3 character ISO-3166 country code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.google_play_source.google_play__country_codes,region,STRING,The UN Statistics region name assignment. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.google_play_source.google_play__country_codes,region_code,INT64,The UN Statistics region numerical code assignment. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.google_play_source.google_play__country_codes,sub_region,STRING,The UN Statistics sub-region name. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.google_play_source.google_play__country_codes,sub_region_code,INT64,The UN Statistics sub-region numerical code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
