model_name,column_name,column_type,comment,index
model.hubspot.hubspot__email_event_clicks,ip_address,integer,The contact's IP address when the event occurred.,
model.hubspot.hubspot__email_event_clicks,referer_url,integer,"The URL of the webpage that linked to the URL clicked. Whether this is provided, and what its value is, is determined by the recipient's email client.",
model.hubspot.hubspot__email_event_clicks,user_agent,text,"The user agent responsible for the event, e.g. “Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36”",
model.hubspot.hubspot__email_event_clicks,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_clicks,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_clicks,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_clicks,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_clicks,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_clicks,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_sent,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_sent,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_sent,bcc_emails,text,The 'cc' field of the email message.,
model.hubspot.hubspot__email_event_sent,cc_emails,text,The 'bcc' field of the email message.,
model.hubspot.hubspot__email_event_sent,email_subject,text,The subject line of the email message.,
model.hubspot.hubspot__email_event_sent,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_sent,from_email,text,The 'from' field of the email message.,
model.hubspot.hubspot__email_event_sent,reply_to_email,text,The 'reply-to' field of the email message.,
model.hubspot.hubspot__email_event_sent,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_sent,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_sent,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_sent,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_sent,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_sent,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__email_event_spam_report,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__email_event_spam_report,is_contact_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__email_event_spam_report,event_id,text,The ID of the event.,
model.hubspot.hubspot__email_event_spam_report,ip_address,integer,The contact's IP address when the event occurred.,
model.hubspot.hubspot__email_event_spam_report,user_agent,integer,"The user agent responsible for the event, e.g. “Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36”",
model.hubspot.hubspot__email_event_spam_report,created_timestamp,timestamp without time zone,The created timestamp of the event.,
model.hubspot.hubspot__email_event_spam_report,email_campaign_id,integer,The ID of the related email campaign.,
model.hubspot.hubspot__email_event_spam_report,recipient_email_address,text,The email address of the contact related to the event.,
model.hubspot.hubspot__email_event_spam_report,email_send_timestamp,timestamp without time zone,The timestamp of the SENT event related to this event.,
model.hubspot.hubspot__email_event_spam_report,email_send_id,text,"The event ID which uniquely identifies the email message's SENT event. If not applicable, this property is omitted.",
model.hubspot.hubspot__email_event_spam_report,contact_id,integer,The ID of the related contact.,
model.hubspot.hubspot__contact_history,_fivetran_synced,,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__contact_history,change_source,text,The source (reason) of the change.,
model.hubspot.hubspot__contact_history,change_source_id,text,"The ID of the object that caused the change, if applicable.",
model.hubspot.hubspot__contact_history,valid_from,timestamp without time zone,The timestamp the change was valid from.,
model.hubspot.hubspot__contact_history,valid_to,timestamp without time zone,The timestamp the change was valid to. Null if still valid.,
model.hubspot.hubspot__contact_history,contact_id,integer,The ID of the related contact record.,
model.hubspot.hubspot__contact_history,field_name,text,The name of the field being changed.,
model.hubspot.hubspot__contact_history,new_value,text,The new value of the field.,
model.hubspot.hubspot__contact_history,id,text,The ID of the change.,
model.hubspot.hubspot__companies,company_id,bigint,The ID of the company.,
model.hubspot.hubspot__companies,portal_id,,The hub ID.,
model.hubspot.hubspot__companies,is_company_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__companies,count_engagement_notes,bigint,The total number of related note engagements.,
model.hubspot.hubspot__companies,count_engagement_tasks,bigint,The total number of related task engagements.,
model.hubspot.hubspot__companies,count_engagement_calls,bigint,The total number of related call engagements.,
model.hubspot.hubspot__companies,count_engagement_meetings,bigint,The total number of related meeting engagements.,
model.hubspot.hubspot__companies,count_engagement_emails,bigint,The total number of related email engagements.,
model.hubspot.hubspot__companies,count_engagement_incoming_emails,bigint,The total number of related incoming email engagements.,
model.hubspot.hubspot__companies,count_engagement_forwarded_emails,bigint,The total number of related forwarded email engagements.,
model.hubspot.hubspot__companies,_fivetran_synced,timestamp without time zone,,
model.hubspot.hubspot__companies,company_name,text,,
model.hubspot.hubspot__companies,description,text,,
model.hubspot.hubspot__companies,created_date,timestamp without time zone,,
model.hubspot.hubspot__companies,industry,text,,
model.hubspot.hubspot__companies,street_address,text,,
model.hubspot.hubspot__companies,street_address_2,text,,
model.hubspot.hubspot__companies,city,text,,
model.hubspot.hubspot__companies,state,text,,
model.hubspot.hubspot__companies,country,text,,
model.hubspot.hubspot__companies,company_annual_revenue,integer,,
model.hubspot.hubspot__deals,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__deals,description,text,A brief description of the deal.,
model.hubspot.hubspot__deals,amount,integer,The total value of the deal in the deal's currency.,
model.hubspot.hubspot__deals,closed_date,timestamp without time zone,"The day the deal is expected to close, or was closed.",
model.hubspot.hubspot__deals,created_date,timestamp without time zone,The date the deal was created. This property is set automatically by HubSpot.,
model.hubspot.hubspot__deals,deal_id,bigint,The ID of the deal,
model.hubspot.hubspot__deals,deal_name,text,The name you have given this deal.,
model.hubspot.hubspot__deals,merged_deal_ids,,A list of deals that had previously been merged into this record.,
model.hubspot.hubspot__deals,is_deal_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__deals,is_deal_pipeline_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__deals,is_deal_pipeline_stage_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__deals,portal_id,integer,The hub ID.,
model.hubspot.hubspot__deals,deal_pipeline_id,text,The ID of the deal's pipeline.,
model.hubspot.hubspot__deals,deal_pipeline_stage_id,text,The ID of the deal's pipeline stage.,
model.hubspot.hubspot__deals,owner_id,bigint,The ID of the deal's owner.,
model.hubspot.hubspot__deals,count_engagement_notes,bigint,The total number of related note engagements.,
model.hubspot.hubspot__deals,count_engagement_tasks,bigint,The total number of related task engagements.,
model.hubspot.hubspot__deals,count_engagement_calls,bigint,The total number of related call engagements.,
model.hubspot.hubspot__deals,count_engagement_meetings,bigint,The total number of related meeting engagements.,
model.hubspot.hubspot__deals,count_engagement_emails,bigint,The total number of related email engagements.,
model.hubspot.hubspot__deals,count_engagement_incoming_emails,bigint,The total number of related incoming email engagements.,
model.hubspot.hubspot__deals,count_engagement_forwarded_emails,bigint,The total number of related forwarded email engagements.,
model.hubspot.hubspot__deals,is_pipeline_active,boolean,Boolean indicating if the pipeline is active.,
model.hubspot.hubspot__deals,pipeline_label,text,The label of the deal's pipeline.,
model.hubspot.hubspot__deals,pipeline_stage_label,text,The label of the deal's pipeline stage.,
model.hubspot.hubspot__deals,owner_email_address,text,The email address of the deal's owner.,
model.hubspot.hubspot__deals,owner_full_name,text,The full name of the deal's owner.,
model.hubspot.hubspot__deals,deal_pipeline_created_at,text,A timestamp representing when the deal_pipeline was created.,
model.hubspot.hubspot__deals,deal_pipeline_updated_at,text,A timestamp representing when the deal_pipeline was updated.,
model.hubspot.hubspot__deal_stages,deal_stage_id,text,The unique deal stage identifier.,
model.hubspot.hubspot__deal_stages,is_deal_pipeline_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__deal_stages,is_deal_pipeline_stage_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__deal_stages,is_deal_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot.hubspot__deal_stages,pipeline_stage_id,text,The ID of the deal's pipeline stage.,
model.hubspot.hubspot__deal_stages,date_stage_entered,timestamp without time zone,The timestamp the deal stage was entered.,
model.hubspot.hubspot__deal_stages,date_stage_exited,timestamp without time zone,The Fivetran calculated exit time of the deal stage.,
model.hubspot.hubspot__deal_stages,is_stage_active,boolean,Boolean indicating whether the deal stage active.,
model.hubspot.hubspot__deal_stages,deal_id,bigint,The ID of the deal.,
model.hubspot.hubspot__deal_stages,merged_deal_ids,,A list of deals that had previously been merged into this record.,
model.hubspot.hubspot__deal_stages,pipeline_id,text,The ID of the deal's pipeline.,
model.hubspot.hubspot__deal_stages,pipeline_label,text,The label of the deal's pipeline.,
model.hubspot.hubspot__deal_stages,is_pipeline_active,boolean,Boolean indicating if the pipeline is active.,
model.hubspot.hubspot__deal_stages,is_pipeline_stage_active,boolean,Boolean indicating if the pipeline stage is active.,
model.hubspot.hubspot__deal_stages,pipeline_stage_label,text,The label of the deal's pipeline stage.,
model.hubspot.hubspot__deal_stages,source,text,The relevant source of the deal stage.,
model.hubspot.hubspot__deal_stages,source_id,text,Reference to the source.,
model.hubspot.hubspot__deal_stages,is_pipeline_stage_closed_won,boolean,Whether the stage represents a Closed Won deal.,
model.hubspot.hubspot__deal_stages,pipeline_stage_display_order,integer,Used to determine the order in which the stages appear when viewed in HubSpot.,
model.hubspot.hubspot__deal_stages,pipeline_display_order,integer,Used to determine the order in which the pipelines appear when viewed in HubSpot.,
model.hubspot.hubspot__deal_stages,pipeline_stage_probability,double precision,The probability that the deal will close. Used for the deal forecast.,
model.hubspot.hubspot__deal_stages,deal_name,text,The name you have given this deal.,
model.hubspot.hubspot__deal_stages,deal_pipeline_stage_created_at,text,A timestamp representing when the deal_pipeline_stage was created.,
model.hubspot.hubspot__deal_stages,deal_pipeline_stage_updated_at,text,A timestamp representing when the deal_pipeline_stage was updated.,
model.hubspot.hubspot__engagements,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__engagements,activity_type,,The engagement's activity type.,
model.hubspot.hubspot__engagements,created_timestamp,timestamp without time zone,A timestamp representing when the engagement was created.,
model.hubspot.hubspot__engagements,engagement_id,bigint,The ID of the engagement.,
model.hubspot.hubspot__engagements,engagement_type,text,"One of NOTE, EMAIL, TASK, MEETING, or CALL, the type of the engagement.",
model.hubspot.hubspot__engagements,is_active,boolean,Whether the engagement is currently being shown in the UI.,
model.hubspot.hubspot__engagements,last_updated_timestamp,,A timestamp in representing when the engagement was last updated.,
model.hubspot.hubspot__engagements,occurred_timestamp,timestamp without time zone,A timestamp in representing the time that the engagement should appear in the timeline.,
model.hubspot.hubspot__engagements,owner_id,integer,The ID of the engagement's owner.,
model.hubspot.hubspot__engagements,portal_id,integer,The hub ID.,
model.hubspot.hubspot__engagements,contact_ids,bigint[],List of contacts related to the engagement.,
model.hubspot.hubspot__engagements,deal_ids,bigint[],List of deals related to the engagement.,
model.hubspot.hubspot__engagements,company_ids,bigint[],List of companies related to the engagement.,
model.hubspot.hubspot__engagement_emails,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__engagement_emails,engagement_id,bigint,The ID of the engagement.,
model.hubspot.hubspot__engagement_emails,is_active,boolean,Whether the engagement is currently being shown in the UI.,
model.hubspot.hubspot__engagement_emails,created_timestamp,timestamp without time zone,A timestamp representing when the engagement was created.,
model.hubspot.hubspot__engagement_emails,occurred_timestamp,timestamp without time zone,A timestamp in representing the time that the engagement should appear in the timeline.,
model.hubspot.hubspot__engagement_emails,owner_id,integer,The ID of the engagement's owner.,
model.hubspot.hubspot__engagement_emails,contact_ids,bigint[],List of contacts related to the engagement.,
model.hubspot.hubspot__engagement_emails,deal_ids,bigint[],List of deals related to the engagement.,
model.hubspot.hubspot__engagement_emails,company_ids,bigint[],List of companies related to the engagement.,
model.hubspot.hubspot__engagement_emails,engagement_type,text,,
model.hubspot.hubspot__engagement_emails,team_id,integer,,
model.hubspot.hubspot__engagement_emails,all_owner_ids,integer,,
model.hubspot.hubspot__engagement_emails,all_team_ids,integer,,
model.hubspot.hubspot__engagement_emails,email_subject,text,,
model.hubspot.hubspot__engagement_emails,email_text,text,,
model.hubspot.hubspot__engagement_emails,lastmodifieddate,text,,
model.hubspot.hubspot__engagement_emails,modified_by,integer,,
model.hubspot.hubspot__engagement_tasks,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__engagement_tasks,engagement_id,bigint,The ID of the engagement.,
model.hubspot.hubspot__engagement_tasks,is_active,boolean,Whether the engagement is currently being shown in the UI.,
model.hubspot.hubspot__engagement_tasks,created_timestamp,timestamp without time zone,A timestamp representing when the engagement was created.,
model.hubspot.hubspot__engagement_tasks,occurred_timestamp,timestamp without time zone,A timestamp in representing the time that the engagement should appear in the timeline.,
model.hubspot.hubspot__engagement_tasks,owner_id,integer,The ID of the engagement's owner.,
model.hubspot.hubspot__engagement_tasks,contact_ids,bigint[],List of contacts related to the engagement.,
model.hubspot.hubspot__engagement_tasks,deal_ids,bigint[],List of deals related to the engagement.,
model.hubspot.hubspot__engagement_tasks,company_ids,bigint[],List of companies related to the engagement.,
model.hubspot.hubspot__engagement_tasks,engagement_type,text,,
model.hubspot.hubspot__engagement_tasks,team_id,integer,,
model.hubspot.hubspot__engagement_tasks,task_type,text,,
model.hubspot.hubspot__engagement_tasks,object_id,bigint,,
model.hubspot.hubspot__engagement_tasks,engagement_source,text,,
model.hubspot.hubspot__engagement_meetings,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__engagement_meetings,engagement_id,bigint,The ID of the engagement.,
model.hubspot.hubspot__engagement_meetings,is_active,boolean,Whether the engagement is currently being shown in the UI.,
model.hubspot.hubspot__engagement_meetings,created_timestamp,timestamp without time zone,A timestamp representing when the engagement was created.,
model.hubspot.hubspot__engagement_meetings,occurred_timestamp,timestamp without time zone,A timestamp in representing the time that the engagement should appear in the timeline.,
model.hubspot.hubspot__engagement_meetings,owner_id,integer,The ID of the engagement's owner.,
model.hubspot.hubspot__engagement_meetings,contact_ids,bigint[],List of contacts related to the engagement.,
model.hubspot.hubspot__engagement_meetings,deal_ids,bigint[],List of deals related to the engagement.,
model.hubspot.hubspot__engagement_meetings,company_ids,bigint[],List of companies related to the engagement.,
model.hubspot.hubspot__engagement_meetings,engagement_type,text,,
model.hubspot.hubspot__engagement_meetings,team_id,integer,,
model.hubspot.hubspot__engagement_meetings,created_from_link_id,integer,,
model.hubspot.hubspot__engagement_meetings,end_time,text,,
model.hubspot.hubspot__engagement_meetings,pre_meeting_prospect_reminders,text,,
model.hubspot.hubspot__engagement_meetings,source,text,,
model.hubspot.hubspot__engagement_meetings,source_id,text,,
model.hubspot.hubspot__engagement_meetings,start_time,text,,
model.hubspot.hubspot__engagement_meetings,web_conference_meeting_id,integer,,
model.hubspot.hubspot__engagement_meetings,meeting_outcome,integer,,
model.hubspot.hubspot__engagement_meetings,body,text,,
model.hubspot.hubspot__engagement_meetings,external_url,text,,
model.hubspot.hubspot__engagement_meetings,title,text,,
model.hubspot.hubspot__engagement_calls,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__engagement_calls,engagement_id,bigint,The ID of the engagement.,
model.hubspot.hubspot__engagement_calls,is_active,boolean,Whether the engagement is currently being shown in the UI.,
model.hubspot.hubspot__engagement_calls,created_timestamp,timestamp without time zone,A timestamp representing when the engagement was created.,
model.hubspot.hubspot__engagement_calls,occurred_timestamp,timestamp without time zone,A timestamp in representing the time that the engagement should appear in the timeline.,
model.hubspot.hubspot__engagement_calls,owner_id,integer,The ID of the engagement's owner.,
model.hubspot.hubspot__engagement_calls,contact_ids,bigint[],List of contacts related to the engagement.,
model.hubspot.hubspot__engagement_calls,deal_ids,bigint[],List of deals related to the engagement.,
model.hubspot.hubspot__engagement_calls,company_ids,bigint[],List of companies related to the engagement.,
model.hubspot.hubspot__engagement_calls,engagement_type,text,,
model.hubspot.hubspot__engagement_calls,team_id,integer,,
model.hubspot.hubspot__engagement_notes,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__engagement_notes,engagement_id,bigint,The ID of the engagement.,
model.hubspot.hubspot__engagement_notes,note,text,The body of the note. The body has a limit of 65536 characters.,
model.hubspot.hubspot__engagement_notes,is_active,boolean,Whether the engagement is currently being shown in the UI.,
model.hubspot.hubspot__engagement_notes,created_timestamp,timestamp without time zone,A timestamp representing when the engagement was created.,
model.hubspot.hubspot__engagement_notes,occurred_timestamp,timestamp without time zone,A timestamp in representing the time that the engagement should appear in the timeline.,
model.hubspot.hubspot__engagement_notes,owner_id,integer,The ID of the engagement's owner.,
model.hubspot.hubspot__engagement_notes,contact_ids,bigint[],List of contacts related to the engagement.,
model.hubspot.hubspot__engagement_notes,deal_ids,bigint[],List of deals related to the engagement.,
model.hubspot.hubspot__engagement_notes,company_ids,bigint[],List of companies related to the engagement.,
model.hubspot.hubspot__engagement_notes,engagement_type,text,,
model.hubspot.hubspot__engagement_notes,team_id,integer,,
model.hubspot.hubspot__engagement_notes,body_preview,text,,
model.hubspot.hubspot__engagement_notes,lastmodifieddate,text,,
model.hubspot.hubspot__engagement_notes,note_body,text,,
model.hubspot.hubspot__company_history,_fivetran_synced,,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__company_history,change_source,text,The source (reason) of the change.,
model.hubspot.hubspot__company_history,change_source_id,integer,"The ID of the object that caused the change, if applicable.",
model.hubspot.hubspot__company_history,valid_from,timestamp without time zone,The timestamp the change was valid from.,
model.hubspot.hubspot__company_history,valid_to,timestamp without time zone,The timestamp the change was valid to. Null if still valid.,
model.hubspot.hubspot__company_history,company_id,bigint,The ID of the related company record.,
model.hubspot.hubspot__company_history,field_name,text,The name of the field being changed.,
model.hubspot.hubspot__company_history,new_value,text,The new value of the field.,
model.hubspot.hubspot__company_history,id,text,The ID of the change.,
model.hubspot.hubspot__deal_history,_fivetran_synced,,Timestamp of when Fivetran synced a record.,
model.hubspot.hubspot__deal_history,change_source,text,The source (reason) of the change.,
model.hubspot.hubspot__deal_history,change_source_id,text,"The ID of the object that caused the change, if applicable.",
model.hubspot.hubspot__deal_history,valid_from,timestamp without time zone,The timestamp the change was valid from.,
model.hubspot.hubspot__deal_history,valid_to,timestamp without time zone,The timestamp the change was valid to. Null if still valid.,
model.hubspot.hubspot__deal_history,deal_id,bigint,The ID of the related deal record.,
model.hubspot.hubspot__deal_history,field_name,text,The name of the field being changed.,
model.hubspot.hubspot__deal_history,new_value,text,The new value of the field.,
model.hubspot.hubspot__deal_history,id,text,The ID of the change.,
model.hubspot_source.stg_hubspot__email_event_bounce,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__email_event_bounce,bounce_category,text,"The best-guess of the type of bounce encountered. 
If an appropriate category couldn't be determined, this property is omitted. See below for the possible values. 
Note that this is a derived value, and may be modified at any time to improve the accuracy of classification.
",
model.hubspot_source.stg_hubspot__email_event_bounce,event_id,text,The ID of the event.,
model.hubspot_source.stg_hubspot__email_event_bounce,returned_response,text,The full response from the recipient's email server.,
model.hubspot_source.stg_hubspot__email_event_bounce,returned_status,integer,The status code returned from the recipient's email server.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,is_deal_pipeline_stage_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,deal_pipeline_id,text,The ID of the related pipeline.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,deal_pipeline_stage_id,text,The ID of the pipeline stage.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,display_order,integer,Used to determine the order in which the stages appear when viewed in HubSpot.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,is_active,boolean,Whether the pipeline stage is currently in use.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,is_closed_won,boolean,Whether the stage represents a Closed Won deal.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,pipeline_stage_label,text,The human-readable label for the stage. The label is used when showing the stage in HubSpot.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,probability,double precision,The probability that the deal will close. Used for the deal forecast.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,deal_pipeline_stage_created_at,text,A timestamp representing when the record was created.,
model.hubspot_source.stg_hubspot__deal_pipeline_stage,deal_pipeline_stage_updated_at,text,A timestamp representing when the record was updated.,
model.hubspot_source.stg_hubspot__engagement_note,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__engagement_note,_fivetran_deleted,boolean,Boolean to mark rows that were deleted in the source database.,
model.hubspot_source.stg_hubspot__engagement_note,engagement_id,bigint,The ID of the engagement.,
model.hubspot_source.stg_hubspot__engagement_note,engagement_type,text,The type of the engagement.,
model.hubspot_source.stg_hubspot__engagement_note,note,text,The body of the note. The body has a limit of 65536 characters.,
model.hubspot_source.stg_hubspot__engagement_note,created_timestamp,timestamp without time zone,"This field marks the note's time of creation and determines where the note sits on the record timeline. You can use either a Unix timestamp in milliseconds or UTC format. 
PLEASE NOTE: This field will only be populated for connectors utilizing the HubSpot v3 API version. For the pre HubSpot v3 versions, this value may be found within the parent `engagement` table.
",
model.hubspot_source.stg_hubspot__engagement_note,occurred_timestamp,timestamp without time zone,"This field marks the note's time of occurrence and determines where the note sits on the record timeline. You can use either a Unix timestamp in milliseconds or UTC format. 
PLEASE NOTE: This field will only be populated for connectors utilizing the HubSpot v3 API version. For the pre HubSpot v3 versions, this value may be found within the parent `engagement` table.
",
model.hubspot_source.stg_hubspot__engagement_note,owner_id,integer,"The ID of the owner associated with the note. This field determines the user listed as the note creator on the record timeline.
PLEASE NOTE: This field will only be populated for connectors utilizing the HubSpot v3 API version. For the pre HubSpot v3 versions, this value may be found within the parent `engagement` table.
",
model.hubspot_source.stg_hubspot__engagement_note,team_id,integer,"The ID of the team associated with the note. This field determines the team listed as the note creator on the record timeline.
PLEASE NOTE: This field will only be populated for connectors utilizing the HubSpot v3 API version.
",
model.hubspot_source.stg_hubspot__engagement_note,body_preview,text,,
model.hubspot_source.stg_hubspot__engagement_note,lastmodifieddate,text,,
model.hubspot_source.stg_hubspot__engagement_note,note_body,text,,
model.hubspot_source.stg_hubspot__company,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__company,is_company_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot_source.stg_hubspot__company,company_id,bigint,The ID of the company.,
model.hubspot_source.stg_hubspot__company,company_name,text,The name of the company.,
model.hubspot_source.stg_hubspot__company,description,text,A short statement about the company's mission and goals.,
model.hubspot_source.stg_hubspot__company,created_date,timestamp without time zone,The date the company was added to your account.,
model.hubspot_source.stg_hubspot__company,industry,text,The type of business the company performs.,
model.hubspot_source.stg_hubspot__company,street_address,text,The street address of the company.,
model.hubspot_source.stg_hubspot__company,street_address_2,text,Additional address information for the company.,
model.hubspot_source.stg_hubspot__company,city,text,The city where the company is located.,
model.hubspot_source.stg_hubspot__company,state,text,The state where the company is located.,
model.hubspot_source.stg_hubspot__company,country,text,The country where the company is located.,
model.hubspot_source.stg_hubspot__company,company_annual_revenue,integer,The actual or estimated annual revenue of the company.,
model.hubspot_source.stg_hubspot__engagement_deal,_fivetran_synced,text,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__engagement_deal,deal_id,bigint,The ID of the related contact.,
model.hubspot_source.stg_hubspot__engagement_deal,engagement_id,bigint,The ID of the related engagement.,
model.hubspot_source.stg_hubspot__engagement_deal,engagement_type,text,,
model.hubspot_source.stg_hubspot__engagement_deal,type_id,integer,,
model.hubspot_source.stg_hubspot__email_event_delivered,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__email_event_delivered,event_id,text,The ID of the event.,
model.hubspot_source.stg_hubspot__email_event_delivered,returned_response,text,The full response from the recipient's email server.,
model.hubspot_source.stg_hubspot__email_event_delivered,smtp_id,text,An ID attached to the message by HubSpot.,
model.hubspot_source.stg_hubspot__email_event_spam_report,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__email_event_spam_report,event_id,text,The ID of the event.,
model.hubspot_source.stg_hubspot__email_event_spam_report,ip_address,integer,The contact's IP address when the event occurred.,
model.hubspot_source.stg_hubspot__email_event_spam_report,user_agent,integer,"The user agent responsible for the event, e.g. “Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36”",
model.hubspot_source.stg_hubspot__contact_list,is_contact_list_deleted,boolean,Boolean indicating whether a record has been deleted in Hubspot and/or inferred deleted in Hubspot by Fivetran; _fivetran_deleted and is_deleted fields are equivalent.,
model.hubspot_source.stg_hubspot__contact_list,_fivetran_synced,timestamp without time zone,Timestamp of when Fivetran synced a record.,
model.hubspot_source.stg_hubspot__contact_list,contact_list_id,integer,The ID of the contact list.,
model.hubspot_source.stg_hubspot__contact_list,contact_list_name,text,The name of the contact list.,
model.hubspot_source.stg_hubspot__contact_list,created_timestamp,timestamp without time zone,A timestamp of the time the list was created.,
model.hubspot_source.stg_hubspot__contact_list,is_deletable,boolean,"If this is false, this is a system list and cannot be deleted.",
model.hubspot_source.stg_hubspot__contact_list,is_dynamic,boolean,Whether the contact list is dynamic.,
model.hubspot_source.stg_hubspot__contact_list,metadata_error,integer,Any errors that happened the last time the list was processed.,
model.hubspot_source.stg_hubspot__contact_list,metadata_last_processing_state_change_at,timestamp without time zone,A timestamp of the last time that the processing state changed.,
model.hubspot_source.stg_hubspot__contact_list,metadata_last_size_change_at,timestamp without time zone,A timestamp of the last time that the size of the list changed.,
