model_name,column_name,column_type,comment,index
model.apple_store_source.stg_apple_store__usage_device,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__usage_device,device,text,Device type associated with the respective metric(s).,
model.apple_store_source.stg_apple_store__usage_device,active_devices,integer,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_device,active_devices_last_30_days,integer,"The count of active_devices_last_30_days is the count of devices that ran the app at least one time and for at least two seconds on the date_day of the report minus 30 days (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices last 30 days or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_device,deletions,integer,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store_source.stg_apple_store__usage_device,installations,integer,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_device,sessions,integer,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_platform_version,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__usage_platform_version,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__usage_platform_version,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__usage_platform_version,platform_version,text,The platform version of the device engaging with your app.,
model.apple_store_source.stg_apple_store__usage_platform_version,active_devices,integer,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_platform_version,active_devices_last_30_days,integer,"The count of active_devices_last_30_days is the count of devices that ran the app at least one time and for at least two seconds on the date_day of the report minus 30 days (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices last 30 days or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_platform_version,deletions,integer,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store_source.stg_apple_store__usage_platform_version,installations,integer,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_platform_version,sessions,integer,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store_source.stg_apple_store__downloads_platform_version,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__downloads_platform_version,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__downloads_platform_version,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__downloads_platform_version,platform_version,text,The platform version of the device engaging with your app.,
model.apple_store_source.stg_apple_store__downloads_platform_version,first_time_downloads,integer,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store_source.stg_apple_store__downloads_platform_version,redownloads,integer,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store_source.stg_apple_store__downloads_platform_version,total_downloads,integer,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store_source.stg_apple_store__downloads_territory,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__downloads_territory,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__downloads_territory,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__downloads_territory,territory,text,The territory (aka country) full name associated with the report's respective metric(s).,
model.apple_store_source.stg_apple_store__downloads_territory,first_time_downloads,integer,"The number of first time downloads for your app; credit is attributed to the referring app, website, or App Clip of the first time download.",
model.apple_store_source.stg_apple_store__downloads_territory,redownloads,integer,The count of redownloads where a redownload occurs when a user who previously downloaded your app adds it to their device again (User Opt-In only); credit is attributed to the source recorded when a user tapped to download/launch your app for the first time. A value of 0 indicates there were 0 redownloads or no value from the source report that day.,
model.apple_store_source.stg_apple_store__downloads_territory,total_downloads,integer,Total Downloads is the sum of Redownloads and First Time Downloads.,
model.apple_store_source.stg_apple_store__usage_territory,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__usage_territory,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__usage_territory,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__usage_territory,territory,text,The territory (aka country) full name associated with the report's respective metric(s).,
model.apple_store_source.stg_apple_store__usage_territory,active_devices,integer,"The count of active_device is the count of devices that ran the app at least one time and for at least two seconds on a given day (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_territory,active_devices_last_30_days,integer,"The count of active_devices_last_30_days is the count of devices that ran the app at least one time and for at least two seconds on the date_day of the report minus 30 days (User Opt-In only); this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI. A value of 0 indicates there were 0 active devices last 30 days or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_territory,deletions,integer,A deletion occurs when a user removes your app from their device (User Opt-In only). Data from resetting or erasing a device’s content and settings is not included. A value of 0 indicates there were 0 deletions or no value from the source report that day.,
model.apple_store_source.stg_apple_store__usage_territory,installations,integer,"An installation event is when the user opens the App after they've downloaded it (User Opt-In only). If the App was downloaded but not opened or opened offline, this will not count; if the user opts out of sending data back to Apple, there will also be no data here. A value of 0 indicates there were 0 installations or no value from the source report that day.",
model.apple_store_source.stg_apple_store__usage_territory,sessions,integer,"Sessions is the count of the number of times the app has been used for at least two seconds (User Opt-In only). If the app is in the background and is later used again, that counts as another session. A value of 0 indicates there were 0 sessions or no value from the source report that day.",
model.apple_store_source.stg_apple_store__app,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__app,app_name,text,Application Name.,
model.apple_store_source.stg_apple_store__app,is_enabled,boolean,Boolean indicator for whether application is enabled or not.,
model.apple_store_source.stg_apple_store__app_store_territory,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__app_store_territory,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__app_store_territory,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__app_store_territory,territory,text,The territory (aka country) full name associated with the report's respective metric(s).,
model.apple_store_source.stg_apple_store__app_store_territory,impressions,integer,"The number of times your app was viewed in the App Store for more than one second. This includes search results, Featured, Explore, Top Charts and App Product Page views. (Source: [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store_source.stg_apple_store__app_store_territory,impressions_unique_device,integer,"The number of unique devices that have viewed your app for more than one second on on the Today, Games, Apps, Featured, Explore, Top Charts, Search tabs of the App Store and App Product Page views. This metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store_source.stg_apple_store__app_store_territory,page_views,integer,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store_source.stg_apple_store__app_store_territory,page_views_unique_device,integer,"The number of unique devices that have viewed your App Store product page; this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store_source.stg_apple_store__sales_account,account_id,integer,Sales Account ID associated with the app name or app ID.,
model.apple_store_source.stg_apple_store__sales_account,account_name,text,"Sales Account Name associated with the Sales Account ID, app name or app ID.",
model.apple_store_source.stg_apple_store__app_store_platform_version,date_day,date,The date of the report and respective recorded metric(s); follows the format `YYYY-MM-DD`.,
model.apple_store_source.stg_apple_store__app_store_platform_version,app_id,integer,Application ID.,
model.apple_store_source.stg_apple_store__app_store_platform_version,source_type,text,"A source is counted when a customer follows a link to your App Store product page. 
There are 8 types of sources: App Store Browse, App Store Search, App Referrers, Web Referrers, App Clips, Unavailable, Institutional Purchases, and Null. Null is the default value for data that does not provide source types, including: crashes, subscription events and subscription summary.
More information can be found in the Apple App Store developer [docs](https://developer.apple.com/help/app-store-connect/view-app-analytics/view-acquisition-sources/).",
model.apple_store_source.stg_apple_store__app_store_platform_version,platform_version,text,The platform version of the device engaging with your app.,
model.apple_store_source.stg_apple_store__app_store_platform_version,impressions,integer,"The number of times your app was viewed in the App Store for more than one second. This includes search results, Featured, Explore, Top Charts and App Product Page views. (Source: [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store_source.stg_apple_store__app_store_platform_version,impressions_unique_device,integer,"The number of unique devices that have viewed your app for more than one second on on the Today, Games, Apps, Featured, Explore, Top Charts, Search tabs of the App Store and App Product Page views. This metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store_source.stg_apple_store__app_store_platform_version,page_views,integer,"The total number of times your App Store product page was clicked and viewed; when a user taps on a link from an app, website or App Clip card that brings them to your App Store product page, the immediate product page_view is attributed to the referring app, website, or App Clip. (Sources: [Apple](https://help.apple.com/app-store-connect/#/itcf19c873df), [BusinessofApps](https://www.businessofapps.com/insights/understanding-the-app-store-metrics/#:~:text=Impressions%20%E2%80%93%20%E2%80%9CThe%20number%20of%20times,was%20clicked%20on%20and%20viewed.))",
model.apple_store_source.stg_apple_store__app_store_platform_version,page_views_unique_device,integer,"The number of unique devices that have viewed your App Store product page; this metric is presumed to be de-duplicated daily as received from the source data, therefore, aggregating over a span of days is better done in the UI.",
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,platform_version,text,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,first_time_downloads,integer,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,redownloads,integer,,
model.apple_store_source.stg_apple_store__downloads_platform_version_tmp,total_downloads,integer,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,territory,text,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,impressions,integer,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,impressions_unique_device,integer,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,page_views,integer,,
model.apple_store_source.stg_apple_store__app_store_territory_tmp,page_views_unique_device,integer,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,device,text,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,impressions,integer,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,impressions_unique_device,integer,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,page_views,integer,,
model.apple_store_source.stg_apple_store__app_store_device_tmp,page_views_unique_device,integer,,
model.apple_store_source.stg_apple_store__app_tmp,id,integer,,
model.apple_store_source.stg_apple_store__app_tmp,is_enabled,boolean,,
model.apple_store_source.stg_apple_store__app_tmp,name,text,,
model.apple_store_source.stg_apple_store__app_tmp,asset_token,text,,
model.apple_store_source.stg_apple_store__app_tmp,pre_order_info,integer,,
model.apple_store_source.stg_apple_store__app_tmp,icon_url,text,,
model.apple_store_source.stg_apple_store__app_tmp,app_opt_in_rate,integer,,
model.apple_store_source.stg_apple_store__app_tmp,ios,boolean,,
model.apple_store_source.stg_apple_store__app_tmp,tvos,boolean,,
model.apple_store_source.stg_apple_store__app_tmp,is_bundle,boolean,,
model.apple_store_source.stg_apple_store__app_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,territory,text,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,first_time_downloads,integer,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,redownloads,integer,,
model.apple_store_source.stg_apple_store__downloads_territory_tmp,total_downloads,integer,,
model.apple_store_source.stg_apple_store__usage_device_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__usage_device_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_device_tmp,device,text,,
model.apple_store_source.stg_apple_store__usage_device_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__usage_device_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__usage_device_tmp,installations,integer,,
model.apple_store_source.stg_apple_store__usage_device_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_device_tmp,sessions,integer,,
model.apple_store_source.stg_apple_store__usage_device_tmp,active_devices,integer,,
model.apple_store_source.stg_apple_store__usage_device_tmp,active_devices_last_30_days,integer,,
model.apple_store_source.stg_apple_store__usage_device_tmp,deletions,integer,,
model.apple_store_source.stg_apple_store__crashes_platform_version_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__crashes_platform_version_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__crashes_platform_version_tmp,device,text,,
model.apple_store_source.stg_apple_store__crashes_platform_version_tmp,platform_version,text,,
model.apple_store_source.stg_apple_store__crashes_platform_version_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__crashes_platform_version_tmp,crashes,integer,,
model.apple_store_source.stg_apple_store__crashes_platform_version_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__sales_account_tmp,id,integer,,
model.apple_store_source.stg_apple_store__sales_account_tmp,name,text,,
model.apple_store_source.stg_apple_store__sales_account_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,platform_version,text,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,impressions,integer,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,impressions_unique_device,integer,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,page_views,integer,,
model.apple_store_source.stg_apple_store__app_store_platform_version_tmp,page_views_unique_device,integer,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,territory,text,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,installations,integer,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,sessions,integer,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,active_devices,integer,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,active_devices_last_30_days,integer,,
model.apple_store_source.stg_apple_store__usage_territory_tmp,deletions,integer,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,app_version,text,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,installations,integer,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,sessions,integer,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,active_devices,integer,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,active_devices_last_30_days,integer,,
model.apple_store_source.stg_apple_store__usage_app_version_tmp,deletions,integer,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,platform_version,text,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,installations,integer,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,sessions,integer,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,active_devices,integer,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,active_devices_last_30_days,integer,,
model.apple_store_source.stg_apple_store__usage_platform_version_tmp,deletions,integer,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,device,text,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,source_type,text,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,first_time_downloads,integer,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,_fivetran_synced,timestamp without time zone,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,redownloads,integer,,
model.apple_store_source.stg_apple_store__downloads_device_tmp,total_downloads,integer,,
model.apple_store_source.stg_apple_store__crashes_app_version_tmp,app_id,integer,,
model.apple_store_source.stg_apple_store__crashes_app_version_tmp,app_version,text,,
model.apple_store_source.stg_apple_store__crashes_app_version_tmp,date,timestamp without time zone,,
model.apple_store_source.stg_apple_store__crashes_app_version_tmp,device,text,,
model.apple_store_source.stg_apple_store__crashes_app_version_tmp,meets_threshold,boolean,,
model.apple_store_source.stg_apple_store__crashes_app_version_tmp,crashes,integer,,
model.apple_store_source.stg_apple_store__crashes_app_version_tmp,_fivetran_synced,timestamp without time zone,,
seed.apple_store_source.apple_store_country_codes,country_name,character varying(255),The ISO-3166 English country name. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.apple_store_source.apple_store_country_codes,alternative_country_name,character varying(255),"Due to differences in the official ISO country names and Apple's naming convention, we've added an alternative territory name that will allow us to join reports and infer ISO fields.",
seed.apple_store_source.apple_store_country_codes,country_code_numeric,integer,The 3 digit ISO-3166 country code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.apple_store_source.apple_store_country_codes,country_code_alpha_2,text,The 2 character ISO-3166 country code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.apple_store_source.apple_store_country_codes,country_code_alpha_3,text,The 3 character ISO-3166 country code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.apple_store_source.apple_store_country_codes,region,character varying(255),The UN Statistics region name assignment. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.apple_store_source.apple_store_country_codes,region_code,integer,The UN Statistics region numerical code assignment. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.apple_store_source.apple_store_country_codes,sub_region,character varying(255),The UN Statistics sub-region name. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
seed.apple_store_source.apple_store_country_codes,sub_region_code,integer,The UN Statistics sub-region numerical code. ([Original Source](https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes/blob/master/all/all.csv)),
